time,switch_id,src_ip,dst_ip,proto,src_port,dst_port,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
49,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,20,10920,546,45.5691,1,1,0
49,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,20,10920,546,45.794,1,1,0
50,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,46.2214,0,4,0
50,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,18,9828,546,46.9021,1,4,0
50,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,45.4672,0,4,0
50,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,18,9828,546,46.5694,1,4,0
50,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1257,351908,279.959,29.8203,0,4,1
50,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1235,346502,280.568,28.6108,0,4,1
50,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,45.4261,0,1,0
50,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,19,10374,546,46.7943,1,1,0
50,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,18,9828,546,46.9019,1,1,0
50,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,18,9828,546,46.5691,1,1,0
50,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,19,10374,546,46.794,1,1,0
51,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,47.2214,0,4,0
51,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,25,13650,546,47.9021,1,4,0
51,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,46.4672,0,4,0
51,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,25,13650,546,47.5694,1,4,0
51,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1208,332784,275.483,30.8203,0,4,1
51,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1236,346361,280.227,29.6108,0,4,1
51,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,46.4261,0,1,0
51,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,19,10374,546,47.7943,1,1,0
51,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,25,13650,546,47.9019,1,1,0
51,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,25,13650,546,47.5691,1,1,0
51,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,19,10374,546,47.794,1,1,0
52,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,48.2214,0,4,0
52,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,19,10374,546,48.9021,1,4,0
52,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,47.4672,0,4,0
52,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,19,10374,546,48.5694,1,4,0
52,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1259,349077,277.265,31.8203,0,4,1
52,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1160,322433,277.959,30.6108,0,4,1
52,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,19,10374,546,48.7943,1,1,0
52,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,19,10374,546,48.9019,1,1,0
52,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,19,10374,546,48.5691,1,1,0
52,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,19,10374,546,48.794,1,1,0
53,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,49.2214,0,4,0
53,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,12,6552,546,49.9021,1,4,0
53,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,48.4672,0,4,0
53,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,25,13650,546,49.5694,1,4,0
53,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1280,356347,278.396,32.8203,0,4,1
53,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1252,352040,281.182,31.6108,0,4,1
53,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,6,1476,246,48.4261,0,1,0
53,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,17,9282,546,49.7943,1,1,0
53,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,12,6552,546,49.9019,1,1,0
53,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,25,13650,546,49.5691,1,1,0
53,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,17,9282,546,49.794,1,1,0
54,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,4,984,246,50.2214,0,4,0
54,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,25,13650,546,50.9021,1,4,0
54,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,49.4672,0,4,0
54,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,17,9282,546,50.5694,1,4,0
54,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1279,346679,271.055,33.8203,0,4,1
54,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1201,331840,276.303,32.6108,0,4,1
54,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,49.4261,0,1,0
54,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,26,14196,546,50.7943,1,1,0
54,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,25,13650,546,50.9019,1,1,0
54,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,17,9282,546,50.5691,1,1,0
54,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,26,14196,546,50.794,1,1,0
55,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,17,9282,546,51.9021,1,4,0
55,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,50.4672,0,4,0
55,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,22,12012,546,51.5694,1,4,0
55,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1251,348753,278.779,34.8203,0,4,1
55,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1271,356005,280.098,33.6108,0,4,1
55,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,50.4261,0,1,0
55,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,24,13104,546,51.7943,1,1,0
55,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,17,9282,546,51.9019,1,1,0
55,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,22,12012,546,51.5691,1,1,0
55,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,24,13104,546,51.794,1,1,0
56,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,52.2214,0,4,0
56,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,25,13650,546,52.9021,1,4,0
56,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,51.4672,0,4,0
56,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,20,10920,546,52.5694,1,4,0
56,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1271,355663,279.829,35.8203,0,4,1
56,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1244,353926,284.506,34.6108,0,4,1
56,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,23,12558,546,52.7943,1,1,0
56,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,25,13650,546,52.9019,1,1,0
56,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,20,10920,546,52.5691,1,1,0
56,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,23,12558,546,52.794,1,1,0
57,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,53.2214,0,4,0
57,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,22,12012,546,53.9021,1,4,0
57,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,52.4672,0,4,0
57,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,21,11466,546,53.5694,1,4,0
57,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1235,349479,282.979,36.8203,0,4,1
57,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1226,340134,277.434,35.6108,0,4,1
57,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,52.4261,0,1,0
57,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,28,15288,546,53.7943,1,1,0
57,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,22,12012,546,53.9019,1,1,0
57,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,21,11466,546,53.5691,1,1,0
57,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,28,15288,546,53.794,1,1,0
58,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,15,8190,546,54.9021,1,4,0
58,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,53.4672,0,4,0
58,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,23,12558,546,54.5694,1,4,0
58,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1296,364796,281.478,37.8203,0,4,1
58,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1243,345335,277.824,36.6108,0,4,1
58,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,53.4261,0,1,0
58,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,18,9828,546,54.7943,1,1,0
58,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,15,8190,546,54.9019,1,1,0
58,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,23,12558,546,54.5691,1,1,0
58,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,18,9828,546,54.794,1,1,0
59,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,7,1722,246,55.2214,0,4,0
59,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,20,10920,546,55.9021,1,4,0
59,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,54.4672,0,4,0
59,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,16,8736,546,55.5694,1,4,0
59,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1221,338235,277.015,38.8203,0,4,1
59,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1206,338412,280.607,37.6108,0,4,1
59,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,54.4261,0,1,0
59,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,22,12012,546,55.7943,1,1,0
59,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,20,10920,546,55.9019,1,1,0
59,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,16,8736,546,55.5691,1,1,0
59,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,22,12012,546,55.794,1,1,0
