time,switch_id,src_ip,dst_ip,proto,src_port,dst_port,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
50,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,26,14196,546,46.5694,1,4,0
50,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,45.4261,0,4,0
50,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,28,15288,546,46.7942,1,4,0
50,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,51,13898,272.51,29.8046,0,4,1
50,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,48,13237,275.771,29.6285,0,4,1
50,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,45.4582,0,1,0
50,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,24,13104,546,46.91,1,1,0
50,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,26,14196,546,46.5691,1,1,0
50,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,28,15288,546,46.794,1,1,0
50,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,24,13104,546,46.9098,1,1,0
51,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,46.4672,0,4,0
51,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,27,14742,546,47.5694,1,4,0
51,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,46.4261,0,4,0
51,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,22,12012,546,47.7942,1,4,0
51,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,54,14004,259.333,30.8046,0,4,1
51,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,56,15506,276.893,30.6285,0,4,1
51,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,46.4582,0,1,0
51,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,17,9282,546,47.91,1,1,0
51,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,27,14742,546,47.5691,1,1,0
51,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,22,12012,546,47.794,1,1,0
51,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,17,9282,546,47.9098,1,1,0
52,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,47.4672,0,4,0
52,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,20,10920,546,48.5694,1,4,0
52,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,47.4261,0,4,0
52,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,25,13650,546,48.7942,1,4,0
52,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,44,12445,282.841,31.8046,0,4,1
52,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,60,16508,275.133,31.6285,0,4,1
52,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,47.4582,0,1,0
52,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,15,8190,546,48.91,1,1,0
52,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,20,10920,546,48.5691,1,1,0
52,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,25,13650,546,48.794,1,1,0
52,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,15,8190,546,48.9098,1,1,0
53,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,48.4672,0,4,0
53,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,16,8736,546,49.5694,1,4,0
53,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,48.4261,0,4,0
53,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,16,8736,546,49.7942,1,4,0
53,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,48,13103,272.979,32.8046,0,4,1
53,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,61,17813,292.016,32.6285,0,4,1
53,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,48.4582,0,1,0
53,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,19,10374,546,49.91,1,1,0
53,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,16,8736,546,49.5691,1,1,0
53,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,16,8736,546,49.794,1,1,0
53,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,19,10374,546,49.9098,1,1,0
54,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,49.4672,0,4,0
54,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,18,9828,546,50.5694,1,4,0
54,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,49.4261,0,4,0
54,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,17,9282,546,50.7942,1,4,0
54,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,57,14405,252.719,33.8046,0,4,1
54,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,52,14212,273.308,33.6285,0,4,1
54,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,49.4582,0,1,0
54,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,26,14196,546,50.91,1,1,0
54,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,18,9828,546,50.5691,1,1,0
54,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,17,9282,546,50.794,1,1,0
54,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,26,14196,546,50.9098,1,1,0
55,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,50.4672,0,4,0
55,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,14,7644,546,51.5694,1,4,0
55,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,50.4261,0,4,0
55,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,18,9828,546,51.7942,1,4,0
55,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,56,15287,272.982,34.8046,0,4,1
55,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,45,13218,293.733,34.6285,0,4,1
55,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,5,1230,246,50.4582,0,1,0
55,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,23,12558,546,51.91,1,1,0
55,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,14,7644,546,51.5691,1,1,0
55,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,18,9828,546,51.794,1,1,0
55,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,23,12558,546,51.9098,1,1,0
56,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,5,1230,246,51.4672,0,4,0
56,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,18,9828,546,52.5694,1,4,0
56,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,51.4261,0,4,0
56,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,18,9828,546,52.7942,1,4,0
56,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,52,13337,256.481,35.8046,0,4,1
56,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,60,16932,282.2,35.6285,0,4,1
56,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,51.4582,0,1,0
56,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,17,9282,546,52.91,1,1,0
56,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,18,9828,546,52.5691,1,1,0
56,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,18,9828,546,52.794,1,1,0
56,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,17,9282,546,52.9098,1,1,0
57,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,52.4672,0,4,0
57,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,28,15288,546,53.5694,1,4,0
57,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,52.4261,0,4,0
57,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,24,13104,546,53.7942,1,4,0
57,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,48,14024,292.167,36.8046,0,4,1
57,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,37,10071,272.189,36.6285,0,4,1
57,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,52.4582,0,1,0
57,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,18,9828,546,53.91,1,1,0
57,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,28,15288,546,53.5691,1,1,0
57,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,24,13104,546,53.794,1,1,0
57,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,18,9828,546,53.9098,1,1,0
58,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,53.4672,0,4,0
58,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,19,10374,546,54.5694,1,4,0
58,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,53.4261,0,4,0
58,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,24,13104,546,54.7942,1,4,0
58,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,52,15006,288.577,37.8046,0,4,1
58,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,59,17537,297.237,37.6285,0,4,1
58,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,6,1476,246,53.4582,0,1,0
58,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,26,14196,546,54.91,1,1,0
58,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,19,10374,546,54.5691,1,1,0
58,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,24,13104,546,54.794,1,1,0
58,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,26,14196,546,54.9098,1,1,0
59,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,4,984,246,54.4672,0,4,0
59,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,20,10920,546,55.5694,1,4,0
59,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,54.4261,0,4,0
59,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,20,10920,546,55.7942,1,4,0
59,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,48,13339,277.896,38.8046,0,4,1
59,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,51,14579,285.863,38.6285,0,4,1
59,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,54.4582,0,1,0
59,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,21,11466,546,55.91,1,1,0
59,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,20,10920,546,55.5691,1,1,0
59,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,20,10920,546,55.794,1,1,0
59,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,21,11466,546,55.9098,1,1,0
